MAIN_ID,IDS,Z_VALUE,FLUX_B,FLUX_V,SCRIPT_NUMBER_ID
GRB 090520,GRB 090520,,,,0
[STK2001] 09376a,[STK2001] 09376a,,,,0
Fermi bn170921168,GRB 170921B|Fermi bn170921168,,,,0
[KLK2001] 961112.72,[KLK2001] 961112.72,,,,0
Fermi bn090425377,GRB 090425|Fermi bn090425377|GRB 090425A,0.5440000,,,0
[STK2001] 08879a,[STK2001] 08879a,,,,0
Fermi bn140825980,Fermi bn140825980,,,,0
NTB 931106.48,NTB 931106.48,,,,0
Trigger  6589,Trigger  6589|[STK2001] 10850a,,,,0
Fermi bn160917456,GRB 160917B|Fermi bn160917456,,,,0
1B 920105,1B 920105|2B 920105|3B 920105|4B 920105|Trigger  1279|[STK2001] 08626b,,,,0
KONUS 10.01.95,KONUS 10.01.95,,,,0
GRB 121011B,GRB 121011B,,,,0
GRB 990712A,GRB 990712A|Trigger  7647|[STK2001] 11371a,,,,0
[STK2001] 10856d,[STK2001] 10856d,,,,0
[STK2001] 08938b,[STK2001] 08938b,,,,0
GRB 190129B,GRB 190129B,,,,0
GRB 130822A,GRB 130822A,,,,0
3B 940622,3B 940622|4B 940622|Trigger  3039|[STK2001] 09525b,,,,0
3B 940512C,3B 940512C|4B 940512C|GRB 940512C|Trigger  2973|[STK2001] 09484c,,,,0
GRB 080205,GRB 080205,2.7200000,,,0
GRB 071010A,GRB 071010A|GRB 071010|XRF 071010A,0.9800000,,,0
GRB 090531A,GRB 090531A|GRB 090531,,,,0
[STK2001] 08935d,[STK2001] 08935d,,,,0
Fermi bn161022114,GRB 161022A|Fermi bn161022114,,,,0
GRB 211120B,GRB 211120B,,,,0
GRB 201015A,GRB 201015A|AT 2020wyy,0.4260000,,,0
GRB 951219,GRB 951219|Trigger  4042,,,,0
GRB 960414,GRB 960414|4B 960414|Trigger  5421|[STK2001] 10187a,,,,0
2B 920525B,2B 920525B|3B 920525B|4B 920525B|GRB 920525B|Trigger  1624|[STK2001] 08767a,,,,0
[STK2001] 09144d,[STK2001] 09144d,,,,0
3B 930425,3B 930425|4B 930425|Trigger  2317|[STK2001] 09102c,,,,0
Fermi bn140713780,GRB 140713A|Fermi bn140713780,,,,0
[STK2001] 11199b,[STK2001] 11199b,,,,0
GRB 040324,GRB 040324,,,,0
Fermi bn180130049,Fermi bn180130049,,,,0
Trigger  6700,Trigger  6700,,,,0
[STK2001] 11104a,[STK2001] 11104a,,,,0
[KLK2001] 920417.79,[KLK2001] 920417.79,,,,0
Fermi bn130420313,GRB 130420A|Fermi bn130420313,1.2970000,,,0
GRB 191104C,GRB 191104C,,,,0
GRB 051221,GRB 051221|GRB 051221A,0.5464000,,,0
GRB 040825,GRB 040825,,,,0
Fermi bn100919884,GRB 100919A|Fermi bn100919884,,,,0
GRB 060825,GRB 060825|XRR 060825,,,,0
[KLK2001] 941008.07,[KLK2001] 941008.07,,,,0
Fermi bn150314205,GRB 150314A|Fermi bn150314205,1.7580000,,,0
Fermi bn141112828,Fermi bn141112828,,,,0
GRB 210116A,GRB 210116A,,,,0
[KLK2001] 960611.11,[KLK2001] 960611.11,,,,0
4B 941123,4B 941123|Trigger  3294|[STK2001] 09679e,,,,0
Trigger  7233,Trigger  7233|[STK2001] 11144d,,,,0
GRB 040730A,GRB 040730A,,,,0
GRB 970918,GRB 970918,,,,0
SN 2009nz,SN 2009nz|Fermi bn091127976|GRB 091127|GRB 091127A,0.4900000,,,0
4B 950119,4B 950119|Trigger  3369|[STK2001] 09736f,,,,0
GRB 791030A,GRB 791030A|KONUS 30.10.79a,,,,0
Trigger  6366,Trigger  6366|[STK2001] 10697a,,,,0
[STK2001] 10739d,[STK2001] 10739d,,,,0
[KLK2001] 950424.24,[KLK2001] 950424.24,,,,0
[STK2001] 11549a,[STK2001] 11549a,,,,0
Fermi bn090717111,GRB 090717B|Fermi bn090717111,,,,0
Fermi bn130206482,Fermi bn130206482,,,,0
GRB 020418,GRB 020418|GRB 020418B,,,,0
1B 911118B,1B 911118B|2B 911118B|3B 911118B|4B 911118B|Trigger  1086|[STK2001] 08578d,,,,0
2B 911025B,2B 911025B|3B 911025B|4B 911025B|Trigger   929,,,,0
[KLK2001] 941008.73,[KLK2001] 941008.73,,,,0
GRB 990810,GRB 990810|Trigger  7706|[STK2001] 11400c,,,,0
Fermi bn090411991,GRB 090411B|Fermi bn090411991,,,,0
3B 940708C,3B 940708C|4B 940708C|Trigger  3066|[STK2001] 09541e,,,,0
3B 940406,3B 940406|4B 940406|Trigger  2913|[STK2001] 09448a,,,,0
Fermi bn110213876,GRB 110213C|Fermi bn110213876,,,,0
GRB 010324,GRB 010324,,,,0
Fermi bn130409960,Fermi bn130409960,,,,0
Trigger  6412,Trigger  6412,,,,0
[STK2001] 11223a,[STK2001] 11223a,,,,0
GRB 070616,GRB 070616,,,,0
3B 940218,3B 940218|4B 940218|GRB 940218|Trigger  2833,,,,0
[STK2001] 11396e,[STK2001] 11396e,,,,0
Fermi bn080828189,GRB 080828B|Fermi bn080828189,,,,0
4B 960119,4B 960119|Trigger  4462,,,,0
Fermi bn161001045,GRB 161001A|Fermi bn161001045,,,,0
4B 960409C,4B 960409C|Trigger  5415|[STK2001] 10182c,,,,0
[KLK2001] 960113.65,[KLK2001] 960113.65,,,,0
Trigger  6911,Trigger  6911|[STK2001] 11001c,,,,0
GRB 961125,GRB 961125,,,,0
PhebusB 930612b,PhebusB 930612b,,,,0
GRB 050504A,GRB 050504A,,,,0
Fermi bn081009690,GRB 081009B|Fermi bn081009690,,,,0
Fermi bn101227195,GRB 101227A|Fermi bn101227195,,,,0
Fermi bn130727698,GRB 130727A|Fermi bn130727698,,,,0
GBS 0520-66,GBS 0520-66,,,,0
3B 931226,3B 931226|4B 931226|GRB 931226|Trigger  2711|[STK2001] 09347c,,,,0
GRB 180722B,GRB 180722B,,,,0
GRB 071028A,GRB 071028A,,,,0
[STK2001] 10676c,[STK2001] 10676c,,,,0
GRB 141215A,GRB 141215A,,,,0
GRB 200903E,GRB 200903E,,,,0
[KLK2001] 960322.67,[KLK2001] 960322.67,,,,0
Fermi bn081017474,GRB 081017B|Fermi bn081017474,,,,0
[KLK2001] 950509.99,[KLK2001] 950509.99,,,,0
[KLK2001] 921003.83,[KLK2001] 921003.83,,,,0
Fermi bn161206064,GRB 161206A|Fermi bn161206064,,,,0
GRB 220103A,GRB 220103A,,,,0
GRB 210822B,GRB 210822B,,,,0
[STK2001] 09871a,[STK2001] 09871a,,,,0
4B 950801,4B 950801|Trigger  3722|[STK2001] 09930a,,,,0
GRB 141221B,GRB 141221B,,,,0
GRB 070626,GRB 070626,,,,0
[KLK2001] 930228.85,[KLK2001] 930228.85,,,,0
GRB 961123,GRB 961123,,,,0
[KLK2001] 971201.24,[KLK2001] 971201.24,,,,0
Fermi bn120426090,GRB 120426A|Fermi bn120426090,,,,0
GRB 130722C,GRB 130722C,,,,0
[STK2001] 10783c,[STK2001] 10783c,,,,0
GRB 990322,GRB 990322|Trigger  7488|[STK2001] 11259a,,,,0
Fermi bn130716442,GRB 130716A|Fermi bn130716442,,,,0
[STK2001] 10603c,[STK2001] 10603c,,,,0
Fermi bn120119354,GRB 120119C|Fermi bn120119354,,,,0
Fermi bn120130699,GRB 120130A|Fermi bn120130699,,,,0
4B 960322B,4B 960322B|Trigger  5305|[STK2001] 10164b,,,,0
XRF 100316D,XRF 100316D,,,,0
GRB 081203A,GRB 081203A|GRB 081203,2.1000000,,,0
4B 951224,4B 951224|Trigger  4095|[STK2001] 10075a,,,,0
[STK2001] 09879f,[STK2001] 09879f,,,,0
GRB 170822A,GRB 170822A,,,,0
2B 930221,2B 930221|3B 930221|4B 930221|Trigger  2207|[STK2001] 09039c,,,,0
GRB 960123,GRB 960123,,,,0
GRB 110920,GRB 110920,,,,0
Fermi bn180420031,Fermi bn180420031,,,,0
Trigger  6718,Trigger  6718|[STK2001] 10934c,,,,0
[KLK2001] 940407.24,[KLK2001] 940407.24,,,,0
2B 920615C,2B 920615C|3B 920615C|4B 920615C|Trigger  1648|[STK2001] 08788b,,,,0
GRB 200205A,GRB 200205A|SWIFT J0840.7-3516,,,,0
Trigger  6886,Trigger  6886|[STK2001] 10993b,,,,0
4B 950430,4B 950430|Trigger  3527|[STK2001] 09837c,,,,0
[STK2001] 11384c,[STK2001] 11384c,,,,0
Fermi bn080805496,GRB 080805B|Fermi bn080805496,,,,0
Fermi bn110824009,GRB 110824A|Fermi bn110824009,,,,0
GRB 060130,GRB 060130,,,,0
GRB 071030,GRB 071030,,,,0
Fermi bn160317385,Fermi bn160317385,,,,0
3B 940425B,3B 940425B|4B 940425B|Trigger  2949,,,,0
[STK2001] 11138d,[STK2001] 11138d,,,,0
Fermi bn100507577,GRB 100507A|Fermi bn100507577,,,,0
GRB 190828B,GRB 190828B,,,,0
GRB 881210,GRB 881210,,,,0
[KLK2001] 920601.30,[KLK2001] 920601.30,,,,0
GRB 991015,GRB 991015|Trigger  7805|[STK2001] 11466a,,,,0
4B 950413,4B 950413|Trigger  3505|[STK2001] 09820d,,,,0
Fermi bn161228553,GRB 161228B|Fermi bn161228553,,,,0
GRB 050123,GRB 050123,,,,0
[KLK2001] 950518.12,[KLK2001] 950518.12,,,,0
GRB 790424A,GRB 790424A|KONUS 24.04.79a,,,,0
3B 930724C,3B 930724C|4B 930724C|Trigger  2460|[STK2001] 09192d,,,,0
Fermi bn140219319,Fermi bn140219319,,,,0
GRB 210813A,GRB 210813A,,,,0
Fermi bn121220311,Fermi bn121220311,,,,0
[STK2001] 11688c,[STK2001] 11688c,,,,0
[STK2001] 08979a,[STK2001] 08979a,,,,0
[KLK2001] 950428.71,[KLK2001] 950428.71,,,,0
[STK2001] 11187b,[STK2001] 11187b,,,,0
1B 911207,1B 911207|2B 911207|3B 911207|4B 911207|GRB 911207|Trigger  1150|[STK2001] 08597b,,,,0
Fermi bn140219824,GRB 140219A|Fermi bn140219824,,,,0
[KLK2001] 940815.86,[KLK2001] 940815.86,,,,0
[STK2001] 10798a,[STK2001] 10798a,,,,0
Fermi bn170926782,Fermi bn170926782,,,,0
GRB 720514,GRB 720514,,,,0
Fermi bn080719529,GRB 080719A|Fermi bn080719529,,,,0
Fermi bn090108322,GRB 090108B|Fermi bn090108322,,,,0
Fermi bn161110179,Fermi bn161110179,,,,0
Fermi bn090817036,GRB 090817|Fermi bn090817036|GRB 090817A,,,,0
Trigger  5693,Trigger  5693,,,,0
Fermi bn090904058,GRB 090904B|Fermi bn090904058,,,,0
[STK2001] 08967a,[STK2001] 08967a,,,,0
Fermi bn130707505,Fermi bn130707505,,,,0
Fermi bn090217206,GRB 090217|Fermi bn090217206|GRB 090217A,,,,0
2B 920618,2B 920618|3B 920618|4B 920618|Trigger  1655|[STK2001] 08791d,,,,0
[STK2001] 09271b,[STK2001] 09271b,,,,0
2B 920721B,2B 920721B|3B 920721B|4B 920721B|Trigger  1716,,,,0
[STK2001] 11082a,[STK2001] 11082a,,,,0
GRB 210124B,GRB 210124B,,,,0
GRB 210202A,GRB 210202A,,,,0
4B 960713,4B 960713|Trigger  5538|[STK2001] 10277c,,,,0
GRB 980330,GRB 980330|Trigger  6668|[STK2001] 10902a,,,,0
GRB 070224,GRB 070224,,,,0
GRB 150724A,GRB 150724A,,,,0
4B 950922,4B 950922|GRB 950922|Trigger  3815|[STK2001] 09982c,,,,0
GRB 190215A,GRB 190215A,,,,0
Fermi bn110521478,GRB 110521B|Fermi bn110521478,,,,0
[KLK2001] 971217.19,[KLK2001] 971217.19,,,,0
[STK2001] 09860e,[STK2001] 09860e,,,,0
GRB 151023A,GRB 151023A,,,,0
[KLK2001] 971117.65,[KLK2001] 971117.65,,,,0
4B 950806,4B 950806|Trigger  3740|[STK2001] 09935a,,,,0
Fermi bn140126815,Fermi bn140126815,,,,0
[STK2001] 10128b,[STK2001] 10128b,,,,0
GRB 790208,GRB 790208|KONUS 08.02.79|[ABH87] 29,,,,0
Fermi bn080825593,GRB 080825C|Fermi bn080825593,,,,0
GRB 050422,GRB 050422,,,19.850000381469727,0
Trigger  6358,Trigger  6358|[STK2001] 10694e,,,,0
GRB 211212A,GRB 211212A,,,,0
GRB 880328,GRB 880328,,,,0
Trigger  7798,Trigger  7798|[STK2001] 11462e,,,,0
[KLK2001] 941205.12,[KLK2001] 941205.12,,,,0
2B 921111B,2B 921111B|3B 921111B|4B 921111B|Trigger  2049|[STK2001] 08937b,,,,0
Fermi bn180428102,Fermi bn180428102,,,,0
3B 930623,3B 930623|4B 930623|Trigger  2412|[STK2001] 09161a,,,,0
Fermi bn170530581,Fermi bn170530581,,,,0
2B 930219D,2B 930219D|3B 930219D|4B 930219D|Trigger  2202|[STK2001] 09037a,,,,0
Fermi bn121116459,Fermi bn121116459,,,,0
[KLK2001] 961123.68,[KLK2001] 961123.68,,,,0
Fermi bn121004211,Fermi bn121004211,,,,0
2B 920419,2B 920419|3B 920419|4B 920419|GRB 920419|Trigger  1559|WATCH 920419|[STK2001] 08731c,,,,0
GRB 130725A,GRB 130725A,,,,0
[STK2001] 11387b,[STK2001] 11387b,,,,0
[STK2001] 11438b,[STK2001] 11438b,,,,0
Fermi bn090426690,GRB 090426C|Fermi bn090426690,,,,0
GRB 111210A,GRB 111210A,,,,0
NTB 930928.93,NTB 930928.93,,,,0
[STK2001] 09343a,[STK2001] 09343a,,,,0
GRB 171209A,GRB 171209A,,,,0
Fermi bn080805584,GRB 080805C|Fermi bn080805584,,,,0
GRB 791003,GRB 791003|KONUS 03.10.79|[ABH87] 60,,,,0
[STK2001] 08425a,[STK2001] 08425a,,,,0
Trigger  6294,Trigger  6294|[STK2001] 10633c,,,,0
GRB 061202,GRB 061202,2.2530000,,,0
GRB 080303A,GRB 080303A|GRB 080303,,,,0
[STK2001] 08792i,[STK2001] 08792i,,,,0
[STK2001] 09489b,[STK2001] 09489b,,,,0
GRB 030721,GRB 030721,,,,0
Fermi bn110207470,GRB 110207A|Fermi bn110207470,,,,0
GRB 830801B,GRB 830801B|GRB 830801,,,,0
Fermi bn150721732,Fermi bn150721732,,,,0
GRB 160314A,GRB 160314A,0.7260000,,,0
[KLK2001] 960609.76,[KLK2001] 960609.76,,,,0
[KLK2001] 940730.45,[KLK2001] 940730.45,,,,0
GRB 081017,GRB 081017,,,,0
GRB 170331A,GRB 170331A,,,,0
GRB 190310A,GRB 190310A,,,,0
[STK2001] 08630b,[STK2001] 08630b,,,,0
GRB 120514A,GRB 120514A,,,,0
3B 930612D,3B 930612D|4B 930612D|Trigger  2391|[STK2001] 09150e,,,,0
[STK2001] 09569c,[STK2001] 09569c,,,,0
4B 950810,4B 950810|Trigger  3751|[STK2001] 09939a,,,,0
Fermi bn150416773,Fermi bn150416773,,,,0
[STK2001] 08569c,[STK2001] 08569c,,,,0
GRB 171216A,GRB 171216A,,,,0
GRB 180526A,GRB 180526A,,,,0
GRB 051021B,GRB 051021B|XRR 051021B,,,,0
Trigger  7576,Trigger  7576|[STK2001] 11317a,,,,0
2B 920324,2B 920324|3B 920324|4B 920324|Trigger  1517,,,,0
4B 950911C,4B 950911C|Trigger  3790,,,,0
Trigger  6827,Trigger  6827,,,,0
[STK2001] 10381b,[STK2001] 10381b,,,,0
Fermi bn100126460,GRB 100126A|Fermi bn100126460,,,,0
GRB 960325,GRB 960325,,,,0
GRB 040827,GRB 040827,,,,0
Trigger  5607,Trigger  5607|[STK2001] 10345d,,,,0
[STK2001] 11051a,[STK2001] 11051a,,,,0
4B 960605B,4B 960605B|Trigger  5487|[STK2001] 10239d,,,,0
[KLK2001] 920518.25,[KLK2001] 920518.25,,,,0
Fermi bn090328713,GRB 090328B|Fermi bn090328713,,,,0
Trigger  6831,Trigger  6831|[STK2001] 10981c,,,,0
Trigger  7818,Trigger  7818|[STK2001] 11474f,,,,0
GRB 030410,GRB 030410,,,,0
Fermi bn110622158,GRB 110622A|Fermi bn110622158,,,,0
2B 930126,2B 930126|3B 930126|4B 930126|GRB 930126|Trigger  2147,,,,0
GRB 001204,GRB 001204,,,,0
GRB 211024A,GRB 211024A,,,,0
GRB 970402,GRB 970402,,,,0
Fermi bn091006360,GRB 091006A|Fermi bn091006360,,,,0
GRB 131024A,GRB 131024A,,,,0
[STK2001] 09489c,[STK2001] 09489c,,,,0
Fermi bn150228981,Fermi bn150228981,,,,0
[STK2001] 08949d,[STK2001] 08949d,,,,0
Fermi bn100116897,GRB 100116A|Fermi bn100116897,,,,0
4B 941230C,4B 941230C|Trigger  3337|[STK2001] 09716f,,,,0
GRB 140814A,GRB 140814A,,,,0
Fermi bn100730463,GRB 100730A|Fermi bn100730463,,,,0
3B 940830B,3B 940830B|4B 940830B|Trigger  3144|[STK2001] 09594b,,,,0
[STK2001] 09268b,[STK2001] 09268b,,,,0
Fermi bn101201418,GRB 101201A|Fermi bn101201418,,,,0
GRB 971122B,GRB 971122B|Trigger  6492,,,,0
Fermi bn151212064,Fermi bn151212064,,,,0
Fermi bn100517132,GRB 100517C|Fermi bn100517132,,,,0
Trigger  7283,Trigger  7283|[STK2001] 11174b,,,,0
[STK2001] 08740a,[STK2001] 08740a,,,,0
2B 930214C,2B 930214C|3B 930214C|4B 930214C|GRB 930214C|Trigger  2191|[STK2001] 09032c,,,,0
[STK2001] 11633b,[STK2001] 11633b,,,,0
Fermi bn171009138,Fermi bn171009138,,,,0
GRB 031214,GRB 031214,,,,0
GRB 210112A,GRB 210112A,,,,0
[STK2001] 10564a,[STK2001] 10564a,,,,0
Fermi bn111017657,GRB 111017A|Fermi bn111017657,,,,0
GRB 900720,GRB 900720|PhebusB 900720,,,,0
GRB 210119A,GRB 210119A|SWIFT J1851.2-6148,,,,0
Fermi bn120609580,GRB 120609A|Fermi bn120609580,,,,0
Fermi bn140104731,GRB 140104B|Fermi bn140104731,,,,0
3B 940228B,3B 940228B|4B 940228B|Trigger  2853|[STK2001] 09411e,,,,0
GRB 210619B,GRB 210619B,1.9370000,,,0
Fermi bn190422670,Fermi bn190422670,,,,0
GRB 070420,GRB 070420,,20.010000228881836,17.15999984741211,0
[STK2001] 10857c,[STK2001] 10857c,,,,0
Fermi bn171112868,GRB 171112A|Fermi bn171112868,,,,0
GRB 990713B,GRB 990713B|Trigger  7651|[STK2001] 11372d,,,,0
3B 940819,3B 940819|4B 940819|Trigger  3129|[STK2001] 09583b,,,,0
GRB 051227,GRB 051227,0.7140000,,,0
[KLK2001] 971203.28,[KLK2001] 971203.28,,,,0
[STK2001] 08635c,[STK2001] 08635c,,,,0
GRB 920904,GRB 920904|PhebusB 920904,,,,0
[STK2001] 10075b,[STK2001] 10075b,,,,0
GRB 901213,GRB 901213|PhebusB 901213,,,,0
Fermi bn101112924,GRB 101112A|Fermi bn101112924,,,,0
3B 940828,3B 940828|4B 940828|GRB 940828|Trigger  3141|[STK2001] 09592a,,,,0
3B 931209,3B 931209|4B 931209|Trigger  2688|[STK2001] 09330b,,,,0
GRB 210205B,GRB 210205B,,,,0
Fermi bn100225703,GRB 100225D|Fermi bn100225703,,,,0
1B 920305C,1B 920305C|2B 920305C|3B 920305C|4B 920305C|Trigger  1465|[STK2001] 08686b,,,,0
GRB 020725,GRB 020725,,,,0
GRB 201218A,GRB 201218A,,,,0
1B 911208B,1B 911208B|2B 911208B|3B 911208B|4B 911208B|Trigger  1153,,,,0
[STK2001] 11022i,[STK2001] 11022i,,,,0
GRB 050809,GRB 050809,,,,0
[STK2001] 08775a,[STK2001] 08775a,,,,0
GRB 050502B,GRB 050502B,5.2000000,,,0
Trigger  6265,Trigger  6265|[STK2001] 10611a,,,,0
GRB 101130,GRB 101130,,,,0
3B 930609,3B 930609|4B 930609|Trigger  2383|WATCH 930609|[STK2001] 09147a,,,,0
Trigger  5706,Trigger  5706|[STK2001] 10423b,,,,0
Fermi bn090820509,GRB 090820B|Fermi bn090820509,,,,0
GRB 820406C,GRB 820406C,,,,0
3B 930622,3B 930622|4B 930622|Trigger  2409,,,,0
[STK2001] 10703b,[STK2001] 10703b,,,,0
GRB 220107B,GRB 220107B,,,,0
[KLK2001] 921008.78,[KLK2001] 921008.78,,,,0
GRB 190704A,GRB 190704A,,,,0
[STK2001] 09611a,[STK2001] 09611a,,,,0
GRB 880911,GRB 880911,,,,0
GRB 200205B,GRB 200205B,,,,0
Fermi bn200112395,Fermi bn200112395,,,,0
Fermi bn121122564,Fermi bn121122564,,,,0
4B 960722C,4B 960722C|Trigger  5547|[STK2001] 10286b,,,,0
Fermi bn090902462,GRB 090902B|Fermi bn090902462,1.8220000,,,0
GRB 890119,GRB 890119,,,,0
GRB 201221D,GRB 201221D,1.0450000,,,0
[STK2001] 10084c,[STK2001] 10084c,,,,0
[KLK2001] 951219.71,[KLK2001] 951219.71,,,,0
Fermi bn131214705,Fermi bn131214705,,,,0
Fermi bn101205309,GRB 101205A|Fermi bn101205309,,,,0
GRB 200528A,GRB 200528A,,,,0
GRB 990307,GRB 990307|Trigger  7455,,,,0
Fermi bn140628704,Fermi bn140628704,,,,0
GRB 171108B,GRB 171108B,,,,0
GRB 180602A,GRB 180602A,,,,0
[STK2001] 09664a,[STK2001] 09664a,,,,0
GRB 130206B,GRB 130206B,,,,0
1B 910816B,1B 910816B|2B 910816B|3B 910816B|4B 910816B|Trigger   685,,,,0
Fermi bn080720316,GRB 080720A|Fermi bn080720316,,,,0
[STK2001] 09059b,[STK2001] 09059b,,,,0
GRB 920918,GRB 920918|PhebusB 920918,,,,0
GRB 141121A,GRB 141121A,1.4700000,,,0
4B 960617,4B 960617|Trigger  5503|[STK2001] 10251a,,,,0
GRB 150222B,GRB 150222B,,,,0
[STK2001] 10312d,[STK2001] 10312d,,,,0
Fermi bn140311618,GRB 140311C|Fermi bn140311618,,,,0
[KLK2001] 940611.86,[KLK2001] 940611.86,,,,0
Fermi bn120830297,GRB 120830A|Fermi bn120830297,,,,0
BSAS 950208 65725,BSAS 950208 65725,,,,0
Fermi bn150601904,Fermi bn150601904,,,,0
3B 940624,3B 940624|4B 940624|Trigger  3045,,,,0
4B 960803B,4B 960803B|Trigger  5560|[STK2001] 10298b,,,,0
3B 940214,3B 940214|4B 940214|Trigger  2824,,,,0
2B 920530,2B 920530|3B 920530|4B 920530|BSAS 920530 82797|GRB 920530|Trigger  1630,,,,0
GRB 170308A,GRB 170308A,,,,0
Fermi bn100804104,GRB 100804A|Fermi bn100804104,,,,0
GRB 030220,GRB 030220,,,,0
[STK2001] 08626a,[STK2001] 08626a,,,,0
[STK2001] 09336a,[STK2001] 09336a,,,,0
Fermi bn180504136,Fermi bn180504136,,,,0
Fermi bn141229911,Fermi bn141229911,,,,0
Fermi bn121225417,GRB 121225B|Fermi bn121225417,,,,0
GRB 970907,GRB 970907|Trigger  6368|[STK2001] 10698a,,,,0
[STK2001] 08598c,[STK2001] 08598c,,,,0
GRB 060912,GRB 060912,0.9370000,,17.559999465942383,0
[KLK2001] 950530.17,[KLK2001] 950530.17,,,,0
Fermi bn141004973,GRB 141004A|Fermi bn141004973,0.5700000,,,0
GRB 050808,GRB 050808,,,,0
[STK2001] 11079a,[STK2001] 11079a,,,,0
[KLK2001] 940102.55,[KLK2001] 940102.55,,,,0
[STK2001] 09191a,[STK2001] 09191a,,,,0
Fermi bn090904581,GRB 090904C|Fermi bn090904581,,,,0
Fermi bn150523396,GRB 150523A|Fermi bn150523396,,,,0
[STK2001] 10701c,[STK2001] 10701c,,,,0
Fermi bn090610648,GRB 090610|Fermi bn090610648|GRB 090610A,,,,0
GRB 150120B,GRB 150120B,,,,0
GRB 910106,GRB 910106|PhebusB 910106,,,,0
4B 950206B,4B 950206B|Trigger  3403|[STK2001] 09754a,,,,0
[KLK2001] 950207.83,[KLK2001] 950207.83,,,,0
GRB 901121A,GRB 901121A|PhebusB 901121a,,,,0
[STK2001] 08860a,[STK2001] 08860a,,,,0
GRB 210419C,GRB 210419C,,,,0
Trigger  6330,Trigger  6330|[STK2001] 10669c,,,,0
[STK2001] 09537c,[STK2001] 09537c,,,,0
1B 910807,1B 910807|2B 910807|3B 910807|4B 910807|GRB 910807|Trigger   647|[STK2001] 08475b,,,,0
GRB 791111,GRB 791111|KONUS 11.11.79|[ABH87] 70,,,,0
Fermi bn130819394,Fermi bn130819394,,,,0
GRB 090929B,GRB 090929B,,,,0
[KLK2001] 950904.28,[KLK2001] 950904.28,,,,0
3B 930730,3B 930730|4B 930730|Trigger  2472,,,,0
Fermi bn090518244,GRB 090518B|Fermi bn090518244,,,,0
3B 940717B,3B 940717B|4B 940717B|Trigger  3089|[STK2001] 09550e,,,,0
GRB 190615B,GRB 190615B,,,,0
Fermi bn090620400,GRB 090620|Fermi bn090620400|GRB 090620A,,,,0
2B 921206,2B 921206|3B 921206|4B 921206|Trigger  2080|[STK2001] 08962d,,,,0
Fermi bn101116481,GRB 101116A|Fermi bn101116481,,,,0
GRB 970226,GRB 970226|Trigger  6102|[STK2001] 10505d,,,,0
Fermi bn130704560,Fermi bn130704560,,,,0
Fermi bn150206407,Fermi bn150206407,,,,0
GRB 980706,GRB 980706|Trigger  6904|[STK2001] 11000c,,,,0
[STK2001] 09430b,[STK2001] 09430b,,,,0
4B 951220,4B 951220|GRB 951220|Trigger  4048|[STK2001] 10071c,,,,0
Trigger  5632,Trigger  5632|[STK2001] 10371d,,,,0
GRB 901021,GRB 901021|PhebusB 901021,,,,0
GRB 070518,GRB 070518,0.7000000,19.219999313354492,19.010000228881836,0
GRB 190103B,GRB 190103B,,,,0
GRB 180728B,GRB 180728B,,,,0
2B 920418,2B 920418|3B 920418|4B 920418|Trigger  1556,,,,0
3B 940126,3B 940126|4B 940126|Trigger  2780|[STK2001] 09378a,,,,0
GRB 110905A,GRB 110905A,,,,0
Fermi bn150213001,Fermi bn150213001,,,,0
Fermi bn140508128,GRB 140508A|Fermi bn140508128|iPTF 14aue,1.0300000,,,0
3B 931221B,3B 931221B|4B 931221B|Trigger  2701|[STK2001] 09342b,,,,0
GRB 190828C,GRB 190828C,,,,0
Trigger  6640,Trigger  6640|[STK2001] 10885a,,,,0
1B 911126,1B 911126|2B 911126|3B 911126|4B 911126|BSAS 911126 46129|GRB 911126|Trigger  1121,,,,0
Trigger  6693,Trigger  6693,,,,0
Fermi bn110605780,GRB 110605B|Fermi bn110605780,,,,0
GRB 191123A,GRB 191123A,,,,0
[KLK2001] 960402.44,[KLK2001] 960402.44,,,,0
Fermi bn100429999,GRB 100429A|Fermi bn100429999,,,,0
Fermi bn091112928,GRB 091112B|Fermi bn091112928,,,,0
GRB 120106A,GRB 120106A,,,,0
3B 931030C,3B 931030C|4B 931030C|Trigger  2608|[STK2001] 09290a,,,,0
GRB 010412,GRB 010412,,,,0
3B 940413C,3B 940413C|4B 940413C|Trigger  2924|[STK2001] 09455c,,,,0
[STK2001] 09232c,[STK2001] 09232c,,,,0
GRB 170531B,GRB 170531B,2.3660000,,,0
[KLK2001] 970409.32,[KLK2001] 970409.32,,,,0
2B 920503B,2B 920503B|3B 920503B|4B 920503B|Trigger  1581,,,,0
[STK2001] 10942a,[STK2001] 10942a,,,,0
GRB 140817A,GRB 140817A,,,,0
GRB 080426,GRB 080426,,,,0
GRB 060906,GRB 060906,3.6856000,,19.84000015258789,0
[STK2001] 11419b,[STK2001] 11419b,,,,0
4B 950519,4B 950519|Trigger  3585,,,,0
Fermi bn180521935,Fermi bn180521935,,,,0
3B 940515B,3B 940515B|4B 940515B|Trigger  2977|[STK2001] 09487a,,,,0
GRB 181222B,GRB 181222B,,,,0
[STK2001] 09240a,[STK2001] 09240a,,,,0
4B 960418,4B 960418|Trigger  5436|[STK2001] 10191h,,,,0
Fermi bn170710340,GRB 170710B|Fermi bn170710340,,,,0
GRB 210511B,GRB 210511B,,,,0
